tag,accuracy,sample_size
CONJ,91.57894736842104,1500
Q,84.48275862068965,1500
NEG,100.0,1500
NUM,43.75,1500
WH,80.0,1500
XX,0.0,1500
PART,0.0,1500
N,87.6993166287016,2000
start,0.0,2000
stop,0.0,2000
VB,76.83982683982684,2000
PUNCT,0.0,2000
ADV,81.47410358565737,2000
PRO,95.96602972399153,2000
P,97.39336492890996,2000
D,88.38383838383838,2000
ADJ,58.549222797927456,2000
PRO$,97.1830985915493,2000
C,74.46808510638297,2000
CONJ,96.96969696969695,2000
Q,92.04545454545456,2000
NEG,91.8032786885246,2000
NUM,78.125,2000
WH,76.92307692307693,2000
XX,0.0,2000
PART,57.14285714285714,2000
start,0.0,2500
stop,0.0,2500
N,85.81687612208259,2500
VB,78.62776025236593,2500
PUNCT,0.0,2500
ADV,88.59784283513096,2500
PRO,94.5859872611465,2500
P,96.74329501915707,2500
D,85.2589641434263,2500
ADJ,71.4622641509434,2500
PRO$,91.42857142857144,2500
C,65.82914572864321,2500
CONJ,94.11764705882352,2500
Q,90.9090909090909,2500
NEG,97.36842105263158,2500
WH,92.85714285714286,2500
NUM,69.56521739130434,2500
XX,0.0,2500
PART,40.0,2500
start,0.0,3000
stop,0.0,3000
N,88.45043310875842,3000
VB,78.34437086092714,3000
PUNCT,0.0,3000
ADV,88.99755501222494,3000
PRO,96.6794380587484,3000
P,97.8819969742814,3000
D,92.3076923076923,3000
ADJ,70.32967032967034,3000
C,53.04659498207885,3000
PRO$,94.54545454545456,3000
CONJ,93.048128342246,3000
Q,93.38235294117648,3000
NEG,96.58119658119658,3000
NUM,74.46808510638297,3000
WH,91.17647058823528,3000
XX,0.0,3000
PART,40.0,3000
INTJ,0.0,3000
start,0.0,3549
stop,0.0,3549
N,88.06494076349276,3549
VB,82.4773413897281,3549
PUNCT,0.0,3549
PRO,95.35673839184598,3549
ADV,87.82201405152225,3549
P,96.3265306122449,3549
D,86.22754491017965,3549
ADJ,69.9288256227758,3549
PRO$,93.33333333333331,3549
C,71.42857142857143,3549
CONJ,95.54455445544554,3549
Q,93.67088607594935,3549
NEG,93.859649122807,3549
NUM,68.29268292682927,3549
WH,79.41176470588235,3549
XX,0.0,3549
