tag,accuracy,sample_size
P,94.63519313304721,2000
CONJ,91.75704989154013,2000
JAH,0.0,2000
ADJ,74.36619718309859,2000
ADV,81.34920634920636,2000
XX,0.0,2000
NI,0.0,2000
DU,0.0,2000
NIH,0.0,2000
NUM,57.14285714285714,2000
PART,41.66666666666667,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,83.99545970488082,2500
VB,80.76266363118953,2500
PRO,95.93908629441624,2500
CONJ,95.83333333333334,2500
P,95.62043795620438,2500
JAH,0.0,2500
ADJ,70.29702970297029,2500
ADV,80.84415584415584,2500
XX,0.0,2500
NI,0.0,2500
DU,0.0,2500
NUM,63.33333333333333,2500
PART,25.0,2500
NIH,0.0,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
N,86.42220019821606,3000
VB,84.863523573201,3000
PRO,96.9306322897483,3000
CONJ,92.27272727272727,3000
P,98.27856025039124,3000
JAH,0.0,3000
ADJ,72.6235741444867,3000
ADV,75.62326869806094,3000
XX,0.0,3000
NI,0.0,3000
DU,0.0,3000
NUM,55.00000000000001,3000
NIH,0.0,3000
PART,50.0,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,86.52570480928689,3500
N,86.89384010484928,3500
PRO,96.27551020408164,3500
CONJ,90.75630252100841,3500
P,97.37827715355806,3500
JAH,0.0,3500
ADJ,72.77147487844408,3500
ADV,82.46013667425967,3500
XX,0.0,3500
NI,0.0,3500
DU,0.0,3500
PART,25.925925925925924,3500
NIH,0.0,3500
NUM,66.66666666666666,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,86.01991884913316,4000
N,87.22775932078257,4000
PRO,96.32728963272896,4000
P,95.2535059331176,4000
CONJ,93.91891891891892,4000
JAH,0.0,4000
ADJ,76.26666666666667,4000
ADV,79.87012987012987,4000
XX,0.0,4000
NI,0.0,4000
DU,0.0,4000
NUM,63.1578947368421,4000
NIH,0.0,4000
PART,60.0,4000
INTJ,0.0,4000
start,0.0,4339
stop,0.0,4339
VB,87.10766115423557,4339
N,88.13328799727984,4339
PRO,96.62551440329217,4339
P,95.87939698492463,4339
CONJ,92.96066252587993,4339
JAH,0.0,4339
ADJ,78.3479349186483,4339
ADV,82.98279158699809,4339
XX,0.0,4339
NI,0.0,4339
DU,0.0,4339
NUM,78.04878048780488,4339
NIH,0.0,4339
PART,60.0,4339
INTJ,0.0,4339
start,0.0,250
stop,0.0,250
VB,62.34567901234568,250
PRO,92.90780141843972,250
N,59.55882352941176,250
CONJ,83.92857142857143,250
ADJ,38.88888888888889,250
JAH,0.0,250
P,95.0,250
ADV,62.96296296296296,250
NI,0.0,250
XX,0.0,250
DU,0.0,250
NIH,0.0,250
NUM,0.0,250
start,0.0,500
stop,0.0,500
N,75.60975609756098,500
VB,61.846153846153854,500
PRO,95.06172839506173,500
CONJ,91.58878504672897,500
P,90.0990099009901,500
JAH,0.0,500
ADJ,43.58974358974359,500
ADV,70.49180327868852,500
NI,0.0,500
XX,0.0,500
DU,0.0,500
NUM,0.0,500
PART,0.0,500
start,0.0,750
stop,0.0,750
VB,74.11545623836126,750
N,73.89558232931726,750
PRO,93.19148936170212,750
JAH,0.0,750
CONJ,93.37016574585635,750
P,96.34146341463415,750
ADJ,60.0,750
ADV,74.15730337078652,750
XX,0.0,750
DU,0.0,750
NI,0.0,750
NUM,0.0,750
PART,0.0,750
NIH,0.0,750
start,0.0,1000
stop,0.0,1000
VB,65.0,1000
N,85.62874251497006,1000
PRO,95.3225806451613,1000
P,91.8103448275862,1000
CONJ,89.47368421052632,1000
JAH,0.0,1000
ADJ,57.23684210526315,1000
ADV,77.98165137614679,1000
XX,0.0,1000
NI,0.0,1000
DU,0.0,1000
NUM,0.0,1000
NIH,0.0,1000
PART,16.666666666666664,1000
start,0.0,1500
stop,0.0,1500
VB,76.03143418467585,1500
N,81.59448818897637,1500
PRO,93.10761789600967,1500
CONJ,92.55952380952381,1500
P,96.996996996997,1500
ADJ,61.88925081433225,1500
JAH,0.0,1500
ADV,73.0392156862745,1500
XX,0.0,1500
NI,0.0,1500
DU,0.0,1500
PART,12.5,1500
NUM,37.5,1500
NIH,0.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
