tag,accuracy,sample_size
AP,89.01345291479821,7500
ADJ,43.768545994065285,7500
DPOS,83.62989323843416,7500
DI,69.92753623188406,7500
PART,95.02262443438913,7500
WH,60.0,7500
NUM,17.24137931034483,7500
INTJ,35.0,7500
DW,0.0,7500
XX,0.0,7500
start,0.0,10000
stop,0.0,10000
VB,71.23589320121113,10000
PUNCT,0.0,10000
N,65.28189910979229,10000
PRO,92.16757741347905,10000
ADV,77.77777777777779,10000
DD,89.02007083825265,10000
CONJ,77.62762762762763,10000
AP,92.67872523686476,10000
ADJ,52.047413793103445,10000
DI,74.80719794344472,10000
DPOS,88.02228412256268,10000
PART,93.66666666666667,10000
WH,67.27272727272727,10000
NUM,40.57971014492754,10000
INTJ,0.0,10000
DW,0.0,10000
XX,0.0,10000
start,0.0,15000
stop,0.0,15000
VB,77.32300884955751,15000
PUNCT,0.0,15000
N,71.65850244926521,15000
PRO,93.46365302382407,15000
ADV,76.51349380014588,15000
DD,92.09798498617148,15000
CONJ,77.48917748917748,15000
AP,91.44736842105263,15000
ADJ,53.00506879073136,15000
DPOS,85.39325842696628,15000
DI,70.05649717514125,15000
PART,96.76616915422885,15000
WH,70.06802721088435,15000
NUM,44.71544715447154,15000
INTJ,53.333333333333336,15000
DW,0.0,15000
XX,0.0,15000
start,0.0,18853
stop,0.0,18853
VB,76.2981699151912,18853
PUNCT,0.0,18853
N,75.9541300842143,18853
PRO,92.24687579699057,18853
ADV,80.24433849821216,18853
DD,92.63028060437865,18853
CONJ,73.11785573512022,18853
AP,93.20574162679426,18853
ADJ,53.94736842105263,18853
DI,80.0,18853
DPOS,91.52276295133439,18853
PART,95.44513457556936,18853
WH,80.61224489795919,18853
NUM,60.89743589743589,18853
INTJ,47.72727272727273,18853
DW,0.0,18853
XX,0.0,18853
DDS,0.0,18853
DIS,0.0,18853
start,0.0,250
stop,0.0,250
VB,43.02325581395349,250
PUNCT,0.0,250
N,39.0625,250
PRO,80.64516129032258,250
ADV,41.02564102564102,250
DD,56.25,250
CONJ,58.06451612903226,250
AP,71.42857142857143,250
ADJ,11.76470588235294,250
DI,18.75,250
DPOS,0.0,250
PART,83.33333333333334,250
NUM,0.0,250
WH,0.0,250
DW,0.0,250
INTJ,0.0,250
start,0.0,500
stop,0.0,500
N,32.6797385620915,500
PUNCT,0.0,500
VB,43.57142857142857,500
PRO,79.3103448275862,500
DD,67.07317073170732,500
ADV,40.74074074074074,500
CONJ,59.32203389830508,500
ADJ,14.583333333333334,500
AP,78.26086956521739,500
DPOS,0.0,500
DI,6.666666666666667,500
PART,80.0,500
NUM,0.0,500
start,0.0,750
stop,0.0,750
VB,55.23012552301255,750
PUNCT,0.0,750
N,55.392156862745104,750
PRO,87.17948717948718,750
ADV,57.25190839694656,750
DD,76.63551401869158,750
CONJ,74.44444444444444,750
AP,85.39325842696628,750
ADJ,9.523809523809524,750
DPOS,42.30769230769231,750
DI,15.789473684210526,750
PART,100.0,750
WH,10.0,750
NUM,0.0,750
INTJ,0.0,750
DW,0.0,750
XX,0.0,750
start,0.0,1000
stop,0.0,1000
VB,54.278074866310156,1000
PUNCT,0.0,1000
N,46.45161290322581,1000
PRO,85.65737051792829,1000
ADV,52.293577981651374,1000
DD,87.17948717948718,1000
CONJ,65.21739130434783,1000
ADJ,12.396694214876034,1000
AP,83.03571428571429,1000
DI,51.28205128205128,1000
DPOS,2.857142857142857,1000
PART,89.65517241379311,1000
NUM,0.0,1000
WH,83.33333333333334,1000
INTJ,0.0,1000
start,0.0,1500
stop,0.0,1500
VB,63.543441226575816,1500
PUNCT,0.0,1500
N,53.13807531380753,1500
PRO,90.88145896656535,1500
ADV,63.60424028268551,1500
DD,81.52173913043478,1500
CONJ,72.22222222222221,1500
AP,86.4321608040201,1500
ADJ,16.10738255033557,1500
DI,25.71428571428571,1500
DPOS,58.333333333333336,1500
PART,95.91836734693877,1500
WH,22.22222222222222,1500
NUM,0.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
VB,58.58585858585859,2000
PUNCT,0.0,2000
N,54.10094637223975,2000
PRO,91.02040816326532,2000
ADV,71.82044887780549,2000
DD,82.72251308900523,2000
CONJ,76.89530685920577,2000
AP,86.25954198473282,2000
ADJ,14.146341463414632,2000
DI,51.76470588235295,2000
PART,94.20289855072464,2000
DPOS,55.38461538461539,2000
WH,40.909090909090914,2000
NUM,0.0,2000
INTJ,0.0,2000
DW,0.0,2000
start,0.0,2500
stop,0.0,2500
VB,60.64718162839249,2500
PUNCT,0.0,2500
N,62.064516129032256,2500
PRO,91.28919860627178,2500
DD,88.79120879120879,2500
ADV,68.91891891891892,2500
CONJ,71.34670487106017,2500
AP,91.61073825503355,2500
ADJ,31.753554502369667,2500
DPOS,58.18181818181818,2500
DI,51.4018691588785,2500
PART,92.40506329113924,2500
WH,28.57142857142857,2500
NUM,0.0,2500
INTJ,0.0,2500
DW,0.0,2500
XX,0.0,2500
start,0.0,3000
stop,0.0,3000
VB,60.60329067641682,3000
PUNCT,0.0,3000
N,58.6405529953917,3000
PRO,91.2850812407681,3000
ADV,73.66548042704626,3000
DD,88.7378640776699,3000
CONJ,71.78217821782178,3000
AP,89.66565349544074,3000
ADJ,23.170731707317074,3000
DPOS,77.47747747747748,3000
DI,63.095238095238095,3000
PART,98.76543209876543,3000
WH,22.22222222222222,3000
NUM,0.0,3000
DW,0.0,3000
INTJ,0.0,3000
XX,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,59.220389805097454,3500
PUNCT,0.0,3500
N,53.30882352941176,3500
PRO,91.23904881101377,3500
ADV,70.16491754122939,3500
DD,91.2751677852349,3500
CONJ,76.5748031496063,3500
AP,89.48655256723717,3500
ADJ,27.184466019417474,3500
DI,57.49999999999999,3500
DPOS,73.10924369747899,3500
PART,97.19626168224299,3500
WH,50.0,3500
NUM,0.0,3500
INTJ,0.0,3500
DW,0.0,3500
XX,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,55.724685638649895,4000
PUNCT,0.0,4000
N,62.519561815336466,4000
PRO,92.88061336254107,4000
ADV,68.40731070496084,4000
DD,85.54913294797689,4000
CONJ,77.47747747747748,4000
AP,91.34020618556701,4000
ADJ,37.83068783068783,4000
DPOS,76.31578947368422,4000
DI,51.03448275862069,4000
PART,94.39252336448598,4000
WH,70.37037037037037,4000
NUM,0.0,4000
DW,0.0,4000
INTJ,0.0,4000
XX,0.0,4000
start,0.0,4500
stop,0.0,4500
VB,70.29126213592232,4500
PUNCT,0.0,4500
N,62.391132224861444,4500
PRO,88.70292887029288,4500
ADV,68.01426872770512,4500
DD,90.4887714663144,4500
CONJ,72.0508166969147,4500
AP,88.68312757201646,4500
