tag,accuracy,sample_size
D,80.9651474530831,3500
ADJ,44.48818897637795,3500
Q,80.95238095238095,3500
XX,0.0,3500
PART,45.73643410852713,3500
NEG,98.85057471264368,3500
NUM,64.1025641025641,3500
WH,83.87096774193549,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,80.09852216748769,4000
N,84.06988694758479,4000
PRO,95.59965487489215,4000
PUNCT,0.0,4000
P,86.84503901895206,4000
ADV,88.07069219440353,4000
CONJ,96.11650485436894,4000
C,94.54545454545455,4000
D,81.81818181818183,4000
ADJ,45.48494983277592,4000
Q,85.18518518518519,4000
PART,55.84415584415584,4000
XX,0.0,4000
NEG,94.04761904761905,4000
NUM,72.5,4000
WH,77.77777777777779,4000
start,0.0,4500
stop,0.0,4500
N,81.38564273789649,4500
VB,78.71681415929204,4500
PRO,93.99075500770417,4500
PUNCT,0.0,4500
P,86.18246235606732,4500
ADV,89.84575835475579,4500
CONJ,96.52777777777779,4500
D,84.40545808966861,4500
C,94.62809917355372,4500
ADJ,52.467532467532465,4500
Q,76.57657657657657,4500
XX,0.0,4500
PART,50.0,4500
NEG,100.0,4500
NUM,66.66666666666666,4500
WH,91.30434782608695,4500
INTJ,0.0,4500
start,0.0,5000
stop,0.0,5000
VB,80.2159660624759,5000
N,79.07729664103601,5000
PRO,96.88149688149689,5000
PUNCT,0.0,5000
P,88.90829694323145,5000
ADV,87.70402611534276,5000
CONJ,97.78051787916154,5000
C,93.78330373001776,5000
D,83.36673346693387,5000
ADJ,52.23880597014925,5000
Q,88.42975206611571,5000
XX,0.0,5000
PART,48.64864864864865,5000
NEG,97.67441860465115,5000
NUM,71.1864406779661,5000
WH,88.57142857142857,5000
INTJ,0.0,5000
start,0.0,7500
stop,0.0,7500
N,87.31182795698925,7500
VB,82.17568947906027,7500
PUNCT,0.0,7500
PRO,94.36813186813187,7500
P,85.56975505857295,7500
ADV,91.35987978963186,7500
CONJ,97.90969899665552,7500
C,99.19354838709677,7500
D,85.1010101010101,7500
ADJ,53.12,7500
Q,89.0,7500
XX,0.0,7500
PART,48.63945578231292,7500
NEG,98.85714285714286,7500
NUM,75.0,7500
WH,66.10169491525424,7500
INTJ,0.0,7500
start,0.0,10000
stop,0.0,10000
N,84.44737337601205,10000
VB,83.50293542074364,10000
PUNCT,0.0,10000
PRO,95.94546106925009,10000
P,87.60050782903089,10000
ADV,91.77592371871275,10000
CONJ,98.57320099255583,10000
C,96.43835616438356,10000
D,85.18518518518519,10000
ADJ,58.50673194614443,10000
Q,88.21362799263352,10000
XX,0.0,10000
PART,50.97402597402597,10000
NEG,99.55947136563876,10000
NUM,80.0,10000
WH,74.13793103448276,10000
INTJ,0.0,10000
start,0.0,20000
stop,0.0,20000
N,91.55918057663126,20000
VB,85.25672612594856,20000
PUNCT,0.0,20000
PRO,97.40144953155382,20000
P,88.00168990283058,20000
ADV,93.81942466533751,20000
CONJ,98.848,20000
C,98.5579089680036,20000
D,85.2326685660019,20000
ADJ,64.60012399256044,20000
Q,90.4330312185297,20000
XX,0.0,20000
PART,46.618705035971225,20000
NEG,98.57142857142858,20000
NUM,88.88888888888889,20000
WH,79.36507936507937,20000
INTJ,0.0,20000
start,0.0,21847
stop,0.0,21847
N,90.4832648780914,21847
VB,85.9034833091437,21847
PUNCT,0.0,21847
PRO,96.77155031137332,21847
P,87.41427995159339,21847
ADV,92.54362771020624,21847
CONJ,99.25216871073886,21847
C,98.47736625514403,21847
D,83.56471115091804,21847
ADJ,64.51612903225806,21847
Q,91.2885662431942,21847
XX,0.0,21847
PART,47.97297297297297,21847
NEG,96.3302752293578,21847
NUM,89.47368421052632,21847
WH,84.25196850393701,21847
INTJ,33.33333333333333,21847
start,0.0,250
stop,0.0,250
N,65.89147286821705,250
VB,58.26086956521739,250
PUNCT,0.0,250
P,85.18518518518519,250
PRO,86.27450980392157,250
ADV,58.536585365853654,250
CONJ,96.875,250
ADJ,0.0,250
D,43.47826086956522,250
C,73.91304347826086,250
Q,6.25,250
XX,0.0,250
PART,28.57142857142857,250
NEG,50.0,250
INTJ,0.0,250
NUM,0.0,250
start,0.0,500
stop,0.0,500
N,60.07067137809188,500
VB,64.36781609195403,500
PUNCT,0.0,500
PRO,91.21621621621621,500
P,85.24590163934425,500
ADV,86.5979381443299,500
CONJ,95.8904109589041,500
D,67.6923076923077,500
C,96.36363636363636,500
ADJ,15.384615384615385,500
XX,0.0,500
Q,27.27272727272727,500
PART,38.095238095238095,500
NEG,100.0,500
NUM,0.0,500
WH,50.0,500
start,0.0,750
stop,0.0,750
N,74.01960784313727,750
VB,74.73684210526315,750
PRO,91.9431279620853,750
P,87.93103448275862,750
PUNCT,0.0,750
ADV,82.06896551724138,750
CONJ,98.44961240310077,750
C,90.2439024390244,750
D,80.0,750
ADJ,26.153846153846157,750
PART,41.17647058823529,750
XX,0.0,750
Q,76.66666666666667,750
NEG,100.0,750
WH,0.0,750
NUM,0.0,750
start,0.0,1000
stop,0.0,1000
N,69.78967495219885,1000
VB,66.15384615384615,1000
PUNCT,0.0,1000
PRO,89.82456140350877,1000
P,83.88429752066115,1000
ADV,79.78142076502732,1000
CONJ,97.12230215827337,1000
C,88.98305084745762,1000
D,77.98165137614679,1000
ADJ,31.868131868131865,1000
Q,71.15384615384616,1000
XX,0.0,1000
PART,45.0,1000
NEG,94.73684210526315,1000
NUM,50.0,1000
WH,40.0,1000
start,0.0,1500
stop,0.0,1500
N,75.99502487562188,1500
VB,74.32605905006419,1500
PRO,93.91100702576112,1500
PUNCT,0.0,1500
P,85.2409638554217,1500
ADV,83.39483394833948,1500
CONJ,99.2248062015504,1500
C,92.3076923076923,1500
D,82.89473684210526,1500
ADJ,27.586206896551722,1500
Q,73.61111111111111,1500
XX,0.0,1500
PART,42.30769230769231,1500
NEG,100.0,1500
NUM,0.0,1500
WH,16.666666666666664,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
VB,73.5812133072407,2000
N,75.9920634920635,2000
PUNCT,0.0,2000
PRO,92.9553264604811,2000
P,86.85344827586206,2000
ADV,87.70053475935828,2000
CONJ,98.94736842105263,2000
D,74.2081447963801,2000
C,93.42723004694837,2000
ADJ,39.436619718309856,2000
Q,86.13861386138613,2000
XX,0.0,2000
PART,49.152542372881356,2000
NEG,100.0,2000
NUM,33.33333333333333,2000
WH,80.0,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,69.33534743202418,2500
VB,74.14750198255354,2500
PRO,92.40331491712708,2500
PUNCT,0.0,2500
P,89.43661971830986,2500
ADV,89.61352657004831,2500
CONJ,98.05825242718447,2500
C,94.4055944055944,2500
D,86.90476190476191,2500
ADJ,61.471861471861466,2500
Q,69.84126984126983,2500
XX,0.0,2500
PART,47.368421052631575,2500
NEG,96.36363636363636,2500
WH,48.148148148148145,2500
NUM,73.07692307692307,2500
start,0.0,3000
stop,0.0,3000
VB,78.409825468649,3000
N,77.53479125248509,3000
PRO,93.14606741573034,3000
PUNCT,0.0,3000
P,89.01734104046243,3000
ADV,90.42553191489363,3000
CONJ,96.7948717948718,3000
C,88.9196675900277,3000
D,79.71014492753623,3000
ADJ,44.9438202247191,3000
Q,81.54761904761905,3000
XX,0.0,3000
PART,51.28205128205128,3000
NEG,96.61016949152543,3000
NUM,48.0,3000
WH,70.83333333333334,3000
start,0.0,3500
stop,0.0,3500
VB,79.13429522752497,3500
N,77.68739105171412,3500
PRO,95.09803921568627,3500
PUNCT,0.0,3500
P,85.98484848484848,3500
ADV,86.28912071535022,3500
CONJ,97.00374531835206,3500
C,90.82125603864735,3500
D,82.53521126760563,3500
ADJ,48.84488448844885,3500
Q,82.41206030150754,3500
XX,0.0,3500
PART,45.08196721311475,3500
NEG,94.25287356321839,3500
WH,87.5,3500
NUM,53.57142857142857,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
N,79.15076335877863,4000
VB,79.43469785575049,4000
PUNCT,0.0,4000
PRO,94.05772495755518,4000
P,87.68920282542886,4000
ADV,83.40306834030683,4000
CONJ,97.67080745341616,4000
C,97.64957264957265,4000
D,84.54545454545455,4000
ADJ,49.72067039106145,4000
Q,86.44859813084112,4000
XX,0.0,4000
PART,41.54929577464789,4000
NEG,95.09803921568627,4000
NUM,22.22222222222222,4000
WH,84.21052631578947,4000
start,0.0,4500
stop,0.0,4500
N,83.5279399499583,4500
VB,79.94814174589455,4500
PUNCT,0.0,4500
PRO,96.03174603174604,4500
P,86.787072243346,4500
ADV,89.96282527881041,4500
CONJ,97.78699861687413,4500
C,96.74329501915709,4500
D,81.41414141414141,4500
ADJ,50.37593984962406,4500
Q,85.7707509881423,4500
XX,0.0,4500
PART,47.30538922155689,4500
NEG,100.0,4500
NUM,78.18181818181819,4500
WH,83.33333333333334,4500
INTJ,0.0,4500
start,0.0,5000
stop,0.0,5000
N,83.75833660258925,5000
VB,78.00944138473643,5000
PUNCT,0.0,5000
PRO,94.94661921708185,5000
P,88.16143497757848,5000
ADV,89.13282107574094,5000
CONJ,97.46192893401016,5000
C,95.46979865771812,5000
D,85.19195612431444,5000
ADJ,48.77450980392157,5000
XX,0.0,5000
Q,81.30081300813008,5000
PART,47.87234042553192,5000
NEG,98.4126984126984,5000
NUM,69.56521739130434,5000
WH,87.5,5000
INTJ,0.0,5000
start,0.0,7500
stop,0.0,7500
N,85.42355634698549,7500
VB,82.72775144813059,7500
PUNCT,0.0,7500
PRO,95.19999999999999,7500
P,88.98055391868003,7500
ADV,92.79141104294479,7500
CONJ,98.36065573770492,7500
C,97.1291866028708,7500
D,84.83754512635379,7500
ADJ,55.775577557755774,7500
Q,88.49104859335038,7500
XX,0.0,7500
PART,47.55555555555556,7500
NEG,99.42196531791907,7500
NUM,78.02197802197803,7500
WH,76.08695652173914,7500
INTJ,0.0,7500
start,0.0,10000
stop,0.0,10000
N,85.25363002074297,10000
VB,85.75458392101551,10000
PUNCT,0.0,10000
PRO,96.02526002971769,10000
P,86.71111111111112,10000
ADV,91.51270207852194,10000
CONJ,98.46972721224219,10000
C,98.53747714808044,10000
D,83.85899814471243,10000
ADJ,56.07008760951189,10000
Q,87.47553816046967,10000
XX,0.0,10000
PART,52.35457063711911,10000
NEG,96.72131147540983,10000
NUM,77.90697674418605,10000
WH,80.95238095238095,10000
INTJ,0.0,10000
start,0.0,20000
stop,0.0,20000
N,90.38294588598438,20000
VB,84.94795836669336,20000
PUNCT,0.0,20000
PRO,96.99586256520956,20000
P,89.40714908456843,20000
ADV,91.78800232964473,20000
CONJ,97.90592783505154,20000
C,98.06540764624597,20000
D,85.35545023696682,20000
ADJ,67.11990111248454,20000
Q,93.15693430656934,20000
XX,0.0,20000
PART,46.67697063369397,20000
NEG,98.89624724061811,20000
NUM,88.61386138613861,20000
WH,77.51937984496125,20000
INTJ,0.0,20000
start,0.0,21847
stop,0.0,21847
N,89.29159802306425,21847
VB,85.90639653189419,21847
PUNCT,0.0,21847
PRO,96.21236133122028,21847
P,88.59632139399807,21847
ADV,93.61313868613139,21847
CONJ,98.52114758947057,21847
C,98.10051444400474,21847
D,85.55555555555556,21847
ADJ,67.58807588075881,21847
Q,90.3657448706512,21847
XX,0.0,21847
PART,48.21192052980132,21847
NEG,97.77365491651206,21847
NUM,90.36697247706422,21847
WH,80.27210884353741,21847
INTJ,66.66666666666666,21847
start,0.0,250
stop,0.0,250
N,46.616541353383454,250
VB,55.660377358490564,250
PUNCT,0.0,250
PRO,90.41095890410958,250
P,89.39393939393939,250
ADV,72.72727272727273,250
CONJ,100.0,250
D,23.809523809523807,250
C,85.0,250
Q,15.789473684210526,250
ADJ,22.22222222222222,250
XX,0.0,250
PART,0.0,250
NEG,60.0,250
NUM,0.0,250
start,0.0,500
stop,0.0,500
VB,66.66666666666666,500
N,69.10569105691057,500
PUNCT,0.0,500
PRO,91.72413793103448,500
P,83.87096774193549,500
ADV,76.92307692307693,500
CONJ,100.0,500
D,76.78571428571429,500
C,98.07692307692307,500
ADJ,14.285714285714285,500
Q,60.97560975609756,500
XX,0.0,500
PART,50.0,500
NEG,100.0,500
WH,0.0,500
NUM,0.0,500
start,0.0,750
stop,0.0,750
VB,71.91977077363897,750
N,70.40498442367601,750
PUNCT,0.0,750
PRO,93.51351351351352,750
P,83.00653594771242,750
ADV,80.34188034188034,750
CONJ,98.11320754716981,750
D,81.25,750
C,92.42424242424242,750
ADJ,28.125,750
Q,59.375,750
PART,60.71428571428571,750
XX,0.0,750
NEG,95.23809523809523,750
NUM,0.0,750
WH,0.0,750
start,0.0,1000
stop,0.0,1000
VB,74.11764705882354,1000
N,67.6954732510288,1000
PUNCT,0.0,1000
PRO,93.21428571428572,1000
P,87.66519823788546,1000
ADV,88.54166666666666,1000
CONJ,98.55072463768117,1000
C,87.93103448275862,1000
D,82.30088495575221,1000
ADJ,23.170731707317074,1000
XX,0.0,1000
Q,64.28571428571429,1000
NEG,93.33333333333333,1000
PART,57.14285714285714,1000
WH,0.0,1000
NUM,0.0,1000
start,0.0,1500
stop,0.0,1500
N,80.3763440860215,1500
VB,75.74931880108991,1500
PRO,93.26923076923077,1500
PUNCT,0.0,1500
P,89.96763754045307,1500
ADV,86.97318007662835,1500
CONJ,98.19004524886877,1500
C,91.66666666666666,1500
D,81.42857142857143,1500
ADJ,23.008849557522122,1500
XX,0.0,1500
Q,74.60317460317461,1500
PART,51.92307692307693,1500
NEG,97.22222222222221,1500
NUM,0.0,1500
WH,60.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
N,80.92485549132948,2000
VB,76.98334965719883,2000
PUNCT,0.0,2000
PRO,92.29422066549913,2000
P,86.66666666666667,2000
ADV,82.23495702005731,2000
CONJ,97.70491803278688,2000
C,92.54385964912281,2000
D,83.10502283105022,2000
ADJ,28.217821782178216,2000
Q,72.64150943396226,2000
XX,0.0,2000
PART,52.72727272727272,2000
NEG,100.0,2000
NUM,33.33333333333333,2000
WH,58.333333333333336,2000
start,0.0,2500
stop,0.0,2500
VB,74.63414634146342,2500
N,84.21913327882257,2500
PUNCT,0.0,2500
PRO,90.68413391557496,2500
P,88.27838827838828,2500
ADV,83.44988344988346,2500
CONJ,98.87640449438202,2500
C,87.54208754208754,2500
D,87.24137931034483,2500
ADJ,34.76190476190476,2500
Q,80.74074074074075,2500
XX,0.0,2500
PART,43.956043956043956,2500
NEG,100.0,2500
NUM,37.5,2500
WH,57.14285714285714,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
N,79.10547396528706,3000
VB,76.83013503909027,3000
PUNCT,0.0,3000
PRO,93.61702127659575,3000
P,88.75562218890555,3000
ADV,88.17635270541082,3000
CONJ,97.47126436781609,3000
C,96.83098591549296,3000
D,88.17204301075269,3000
ADJ,45.490196078431374,3000
Q,83.64779874213836,3000
XX,0.0,3000
PART,47.95918367346938,3000
NEG,92.85714285714286,3000
NUM,20.689655172413794,3000
WH,52.94117647058824,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,73.08328736900165,3500
N,79.25679423183583,3500
PUNCT,0.0,3500
PRO,95.42619542619542,3500
P,87.34643734643734,3500
ADV,88.87043189368771,3500
CONJ,99.09584086799276,3500
C,94.38775510204081,3500
D,84.0,3500
ADJ,46.92556634304207,3500
Q,87.89473684210526,3500
XX,0.0,3500
PART,41.007194244604314,3500
NEG,98.79518072289156,3500
NUM,61.904761904761905,3500
WH,89.47368421052632,3500
start,0.0,4000
stop,0.0,4000
N,87.39933680720038,4000
VB,75.58312655086849,4000
PUNCT,0.0,4000
PRO,96.45191409897292,4000
P,85.89473684210527,4000
ADV,85.90425531914893,4000
CONJ,99.20382165605095,4000
C,94.38669438669439,4000
D,82.51121076233184,4000
ADJ,39.48863636363637,4000
Q,82.94930875576037,4000
XX,0.0,4000
PART,49.629629629629626,4000
NEG,98.95833333333334,4000
NUM,63.829787234042556,4000
WH,77.27272727272727,4000
start,0.0,4500
stop,0.0,4500
N,82.36286919831224,4500
VB,80.0610820244328,4500
PUNCT,0.0,4500
PRO,95.66265060240964,4500
P,86.31677600749765,4500
ADV,89.04109589041096,4500
CONJ,97.7645305514158,4500
C,96.2,4500
D,84.1995841995842,4500
ADJ,52.10526315789473,4500
