tag,accuracy,sample_size
WH,92.14814814814817,112660
INTJ,91.52542372881356,112660
start,0.0,250
stop,0.0,250
N,51.26582278481012,250
VB,57.75862068965517,250
PUNCT,0.0,250
P,78.87323943661971,250
D,72.3076923076923,250
CONJ,98.0392156862745,250
PRO,86.0,250
ADV,63.82978723404256,250
ADJ,9.090909090909092,250
C,90.0,250
PRO$,78.94736842105263,250
Q,53.333333333333336,250
NEG,100.0,250
NUM,0.0,250
PART,0.0,250
WH,0.0,250
INTJ,0.0,250
XX,0.0,250
start,0.0,500
stop,0.0,500
N,58.0441640378549,500
VB,55.309734513274336,500
PUNCT,0.0,500
P,81.69934640522875,500
CONJ,86.79245283018868,500
D,81.31868131868131,500
PRO,88.50574712643679,500
ADV,51.21951219512195,500
ADJ,28.000000000000004,500
PRO$,90.47619047619048,500
Q,44.11764705882353,500
C,77.41935483870968,500
NUM,15.0,500
NEG,100.0,500
XX,0.0,500
WH,40.0,500
PART,0.0,500
INTJ,0.0,500
start,0.0,750
stop,0.0,750
N,52.33644859813084,750
VB,64.08045977011494,750
PUNCT,0.0,750
P,85.09615384615384,750
D,87.02702702702703,750
PRO,89.22155688622755,750
ADV,60.0,750
CONJ,93.22033898305084,750
ADJ,27.08333333333333,750
C,71.875,750
Q,57.44680851063831,750
PRO$,76.47058823529412,750
XX,0.0,750
NUM,46.15384615384615,750
WH,62.5,750
NEG,100.0,750
PART,0.0,750
INTJ,0.0,750
start,0.0,1000
stop,0.0,1000
N,67.28280961182995,1000
VB,61.39240506329114,1000
PUNCT,0.0,1000
P,87.109375,1000
ADV,63.98104265402843,1000
PRO,89.84771573604061,1000
D,84.29319371727748,1000
CONJ,95.42857142857144,1000
ADJ,47.10743801652893,1000
C,80.76923076923077,1000
PRO$,75.36231884057972,1000
Q,57.57575757575758,1000
NUM,17.5,1000
XX,0.0,1000
NEG,88.88888888888889,1000
PART,13.333333333333334,1000
INTJ,0.0,1000
WH,25.0,1000
start,0.0,1500
stop,0.0,1500
N,61.18343195266272,1500
VB,71.64804469273743,1500
PUNCT,0.0,1500
P,87.74509803921569,1500
D,79.36962750716332,1500
ADV,72.40259740259741,1500
PRO,94.75409836065572,1500
CONJ,92.02898550724638,1500
ADJ,33.47826086956522,1500
C,87.61061946902655,1500
Q,70.83333333333334,1500
PRO$,87.34177215189874,1500
XX,0.0,1500
NUM,68.42105263157895,1500
NEG,100.0,1500
PART,6.666666666666667,1500
WH,38.46153846153847,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
N,70.64377682403433,2000
VB,69.34156378600824,2000
PUNCT,0.0,2000
P,88.09946714031972,2000
PRO,91.70212765957449,2000
D,83.4090909090909,2000
ADV,72.3404255319149,2000
CONJ,97.52747252747253,2000
ADJ,38.9344262295082,2000
C,92.63157894736842,2000
Q,75.0,2000
PRO$,90.69767441860463,2000
NUM,70.58823529411765,2000
XX,0.0,2000
NEG,98.1132075471698,2000
PART,27.58620689655172,2000
WH,84.61538461538461,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,78.18181818181819,2500
VB,73.04492512479202,2500
PUNCT,0.0,2500
P,88.13559322033898,2500
D,83.55932203389831,2500
PRO,92.19600725952812,2500
ADV,76.61290322580645,2500
CONJ,94.58823529411764,2500
ADJ,44.09221902017291,2500
C,70.58823529411765,2500
Q,79.03225806451613,2500
PRO$,92.13483146067416,2500
XX,0.0,2500
NUM,71.05263157894737,2500
NEG,96.36363636363636,2500
PART,50.0,2500
WH,79.16666666666666,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
N,78.29028290282903,3000
VB,70.18379850238257,3000
PUNCT,0.0,3000
P,85.5911330049261,3000
PRO,94.8872180451128,3000
D,81.84663536776213,3000
ADV,71.73913043478261,3000
CONJ,91.71374764595105,3000
ADJ,51.19363395225464,3000
C,82.52032520325203,3000
PRO$,93.5,3000
Q,82.68156424581005,3000
NEG,97.1830985915493,3000
NUM,76.05633802816901,3000
XX,0.0,3000
WH,82.05128205128204,3000
PART,66.66666666666666,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
N,76.35494155154092,3500
VB,74.07639323731998,3500
PUNCT,0.0,3500
P,88.68335146898802,3500
PRO,94.82071713147413,3500
D,79.58620689655173,3500
ADV,69.04400606980273,3500
CONJ,93.07086614173228,3500
ADJ,53.94736842105263,3500
C,91.08527131782944,3500
Q,81.27853881278538,3500
PRO$,93.33333333333331,3500
NUM,73.33333333333333,3500
XX,0.0,3500
NEG,96.49122807017544,3500
PART,53.48837209302325,3500
WH,57.14285714285714,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
N,75.5223880597015,4000
VB,75.73306370070779,4000
PUNCT,0.0,4000
P,88.6873920552677,4000
PRO,93.65079365079364,4000
D,83.07349665924276,4000
ADV,75.09578544061303,4000
CONJ,96.65327978580991,4000
ADJ,59.69289827255279,4000
C,87.46518105849582,4000
PRO$,96.415770609319,4000
Q,85.08064516129032,4000
XX,0.0,4000
NUM,61.95652173913043,4000
NEG,100.0,4000
PART,67.3469387755102,4000
WH,70.27027027027027,4000
INTJ,46.15384615384615,4000
start,0.0,4500
stop,0.0,4500
N,82.66773162939297,4500
VB,78.6685419596812,4500
PUNCT,0.0,4500
P,87.93522267206477,4500
PRO,92.5343811394892,4500
D,80.40201005025126,4500
ADV,75.0,4500
CONJ,92.5748502994012,4500
ADJ,53.7828947368421,4500
C,87.0,4500
Q,84.34504792332268,4500
PRO$,95.46925566343042,4500
XX,0.0,4500
NUM,72.88135593220339,4500
NEG,100.0,4500
PART,64.58333333333334,4500
WH,83.33333333333334,4500
INTJ,100.0,4500
start,0.0,5000
stop,0.0,5000
N,75.86561535824478,5000
VB,81.26520681265207,5000
PUNCT,0.0,5000
P,89.14405010438414,5000
PRO,92.76094276094275,5000
D,80.39895923677363,5000
ADV,75.88179218303146,5000
CONJ,95.1048951048951,5000
ADJ,60.709219858156025,5000
C,82.46013667425967,5000
PRO$,96.27659574468083,5000
Q,89.2638036809816,5000
NUM,84.17266187050359,5000
XX,0.0,5000
NEG,100.0,5000
PART,60.0,5000
WH,70.37037037037037,5000
INTJ,76.92307692307693,5000
start,0.0,7500
stop,0.0,7500
N,79.78037717832419,7500
VB,79.40599607733259,7500
PUNCT,0.0,7500
P,88.97131552917902,7500
PRO,92.71523178807946,7500
D,81.61993769470405,7500
ADV,81.54172560113155,7500
CONJ,94.1740412979351,7500
ADJ,63.52201257861635,7500
C,88.16000000000001,7500
Q,90.28925619834712,7500
PRO$,98.45132743362832,7500
NUM,76.11940298507463,7500
XX,0.0,7500
NEG,100.0,7500
PART,72.61904761904762,7500
WH,88.09523809523809,7500
INTJ,69.56521739130434,7500
start,0.0,10000
stop,0.0,10000
N,81.3217883018201,10000
VB,83.66174055829228,10000
PUNCT,0.0,10000
P,88.45872899926954,10000
PRO,93.47635726795096,10000
D,83.38702254947079,10000
ADV,78.43037974683544,10000
CONJ,95.1827242524917,10000
ADJ,62.55742725880551,10000
C,91.47196261682244,10000
Q,89.6764252696456,10000
PRO$,97.99382716049382,10000
NUM,83.52941176470588,10000
NEG,99.15611814345992,10000
XX,0.0,10000
PART,64.60176991150442,10000
WH,90.0,10000
INTJ,96.0,10000
start,0.0,25000
stop,0.0,25000
N,88.76307248467364,25000
VB,86.00699650174913,25000
PUNCT,0.0,25000
P,88.11270912826534,25000
PRO,94.11449973247728,25000
D,79.26352984935838,25000
ADV,86.14328614328615,25000
CONJ,93.7486045992409,25000
ADJ,73.92666875587591,25000
C,95.35747446610957,25000
Q,94.59623557984212,25000
PRO$,98.92744479495268,25000
NUM,94.61077844311376,25000
XX,0.0,25000
NEG,99.80237154150198,25000
PART,66.40926640926641,25000
WH,92.39766081871343,25000
INTJ,86.95652173913044,25000
start,0.0,50000
stop,0.0,50000
N,90.02056499621172,50000
VB,90.33452660165412,50000
PUNCT,0.0,50000
P,88.37857666911225,50000
PRO,94.55256298870547,50000
D,81.43656716417911,50000
ADV,86.75564681724846,50000
CONJ,94.01479488903831,50000
ADJ,80.31484028732997,50000
C,96.80292304179036,50000
Q,94.0745265729994,50000
PRO$,97.73214832975788,50000
NUM,93.85826771653544,50000
XX,0.0,50000
NEG,100.0,50000
PART,66.97588126159555,50000
WH,94.46064139941691,50000
INTJ,89.34426229508196,50000
start,0.0,75000
stop,0.0,75000
N,92.22283113726796,75000
VB,91.0960990060633,75000
PUNCT,0.0,75000
P,88.8055678086556,75000
PRO,93.39900896649362,75000
D,85.43471486444375,75000
ADV,82.77083333333334,75000
CONJ,95.51942319011182,75000
ADJ,84.71988101140307,75000
C,97.32016925246828,75000
Q,95.80246913580248,75000
PRO$,98.49435382685068,75000
XX,0.0,75000
NUM,95.42943244600704,75000
NEG,99.8150431565968,75000
PART,64.45497630331754,75000
WH,88.43683083511777,75000
INTJ,94.64285714285714,75000
start,0.0,100000
stop,0.0,100000
N,93.34132116363892,100000
VB,92.02279788481718,100000
PUNCT,0.0,100000
P,89.7358463105807,100000
PRO,94.15913599294689,100000
D,84.84792456318758,100000
ADV,82.42757345387302,100000
CONJ,94.78618421052632,100000
ADJ,84.18507773562449,100000
C,97.39764052741153,100000
PRO$,98.9016018306636,100000
Q,96.398891966759,100000
NUM,95.43325526932084,100000
XX,0.0,100000
NEG,99.86295111923252,100000
PART,67.27772685609533,100000
WH,88.14589665653494,100000
INTJ,91.70731707317074,100000
start,0.0,112660
stop,0.0,112660
N,93.642520520583,112660
VB,92.12056724577592,112660
PUNCT,0.0,112660
P,89.11993819609863,112660
PRO,94.11137440758294,112660
D,84.73503715195558,112660
ADV,84.29292695354115,112660
CONJ,94.57412944921386,112660
ADJ,84.84848484848484,112660
C,97.8653191708776,112660
Q,95.51132463967056,112660
PRO$,98.876560332871,112660
NUM,96.13333333333334,112660
XX,0.0,112660
NEG,99.95891536565324,112660
PART,65.68867155664222,112660
WH,93.72549019607844,112660
INTJ,91.21338912133892,112660
start,0.0,250
stop,0.0,250
N,54.629629629629626,250
VB,49.03846153846153,250
PUNCT,0.0,250
P,65.51724137931035,250
PRO,92.15686274509804,250
CONJ,97.72727272727272,250
ADV,39.47368421052632,250
D,58.82352941176471,250
ADJ,8.333333333333332,250
C,66.66666666666666,250
Q,21.428571428571427,250
PRO$,69.23076923076923,250
NUM,0.0,250
NEG,60.0,250
XX,0.0,250
WH,0.0,250
PART,0.0,250
start,0.0,500
stop,0.0,500
N,56.85618729096989,500
VB,65.69037656903765,500
PUNCT,0.0,500
P,84.05797101449275,500
PRO,94.87179487179486,500
D,75.45454545454545,500
CONJ,97.91666666666666,500
ADV,64.77272727272727,500
ADJ,24.13793103448276,500
C,83.6734693877551,500
PRO$,82.85714285714286,500
Q,55.55555555555556,500
NUM,8.333333333333332,500
NEG,100.0,500
PART,0.0,500
XX,0.0,500
WH,33.33333333333333,500
start,0.0,750
stop,0.0,750
N,69.1566265060241,750
VB,56.61971830985916,750
PUNCT,0.0,750
P,82.6530612244898,750
D,82.5,750
ADV,72.2972972972973,750
PRO,89.58333333333334,750
CONJ,97.10144927536231,750
ADJ,30.17241379310345,750
PRO$,92.42424242424242,750
Q,55.932203389830505,750
C,71.9298245614035,750
NUM,8.333333333333332,750
NEG,76.92307692307693,750
PART,0.0,750
XX,0.0,750
WH,0.0,750
INTJ,0.0,750
start,0.0,1000
stop,0.0,1000
N,70.58823529411765,1000
VB,62.732919254658384,1000
PUNCT,0.0,1000
P,80.33333333333333,1000
D,81.36363636363636,1000
PRO,94.00921658986177,1000
CONJ,95.72192513368984,1000
ADV,72.28260869565217,1000
ADJ,23.577235772357724,1000
C,79.3103448275862,1000
Q,68.65671641791045,1000
PRO$,81.03448275862068,1000
XX,0.0,1000
NUM,21.428571428571427,1000
NEG,100.0,1000
PART,37.5,1000
WH,0.0,1000
INTJ,0.0,1000
start,0.0,1500
stop,0.0,1500
N,65.69343065693431,1500
VB,72.2520107238606,1500
PUNCT,0.0,1500
P,87.17339667458432,1500
PRO,92.03296703296702,1500
D,78.0564263322884,1500
ADV,71.15384615384616,1500
CONJ,94.1634241245136,1500
ADJ,48.167539267015705,1500
C,95.2054794520548,1500
PRO$,88.39285714285714,1500
Q,67.05882352941175,1500
NUM,55.81395348837209,1500
NEG,100.0,1500
XX,0.0,1500
PART,44.44444444444444,1500
WH,75.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
N,66.38005159071368,2000
VB,71.17117117117117,2000
PUNCT,0.0,2000
P,84.04802744425386,2000
PRO,94.08163265306122,2000
D,78.94736842105263,2000
ADV,78.57142857142857,2000
CONJ,95.27777777777776,2000
ADJ,52.53623188405797,2000
C,86.74033149171271,2000
PRO$,92.51700680272108,2000
Q,78.46153846153847,2000
XX,0.0,2000
NUM,67.3076923076923,2000
NEG,92.85714285714286,2000
PART,44.44444444444444,2000
WH,68.75,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,69.69904240766074,2500
VB,72.65437048917401,2500
PUNCT,0.0,2500
P,88.05970149253731,2500
PRO,89.8876404494382,2500
D,82.49158249158249,2500
ADV,76.57142857142857,2500
CONJ,95.84245076586431,2500
ADJ,55.12048192771084,2500
C,80.71065989847716,2500
Q,77.71739130434783,2500
PRO$,91.875,2500
NUM,77.63157894736842,2500
NEG,98.48484848484848,2500
XX,0.0,2500
PART,36.36363636363637,2500
WH,66.66666666666666,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
N,74.58033573141488,3000
VB,76.28726287262873,3000
PUNCT,0.0,3000
P,86.66666666666667,3000
D,78.24817518248175,3000
PRO,93.36283185840708,3000
ADV,71.9022687609075,3000
CONJ,92.05175600739372,3000
ADJ,44.41176470588235,3000
C,88.05970149253731,3000
PRO$,94.30051813471503,3000
Q,86.48648648648648,3000
XX,0.0,3000
NUM,73.97260273972603,3000
NEG,98.61111111111111,3000
PART,43.18181818181818,3000
WH,65.0,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
N,69.05005107252298,3500
VB,73.94094993581515,3500
PUNCT,0.0,3500
P,86.87214611872146,3500
D,77.62619372442019,3500
PRO,91.9889502762431,3500
CONJ,93.993993993994,3500
ADV,67.43119266055045,3500
ADJ,58.61344537815126,3500
C,91.10320284697508,3500
PRO$,93.95348837209302,3500
Q,86.0576923076923,3500
NUM,74.80916030534351,3500
XX,0.0,3500
NEG,98.64864864864865,3500
PART,60.526315789473685,3500
WH,81.81818181818183,3500
INTJ,14.285714285714285,3500
start,0.0,4000
stop,0.0,4000
N,77.48600947051227,4000
VB,72.38144867118291,4000
PUNCT,0.0,4000
P,85.03717472118959,4000
D,84.89751887810141,4000
PRO,94.05405405405406,4000
ADV,71.83288409703505,4000
CONJ,94.46022727272728,4000
ADJ,59.10852713178295,4000
C,88.125,4000
Q,87.4538745387454,4000
PRO$,96.20253164556962,4000
NUM,70.88607594936708,4000
XX,0.0,4000
NEG,96.875,4000
PART,63.793103448275865,4000
WH,88.46153846153845,4000
INTJ,22.22222222222222,4000
start,0.0,4500
stop,0.0,4500
N,76.789244760775,4500
VB,78.48970251716247,4500
PUNCT,0.0,4500
P,85.03507404520654,4500
D,82.13925327951564,4500
PRO,93.22548028311428,4500
ADV,78.54710556186151,4500
CONJ,95.56103575832306,4500
ADJ,52.05254515599344,4500
C,88.63049095607235,4500
Q,83.82838283828383,4500
PRO$,98.0,4500
XX,0.0,4500
NEG,97.45762711864408,4500
NUM,75.65217391304347,4500
PART,54.0,4500
WH,53.84615384615385,4500
INTJ,0.0,4500
start,0.0,5000
stop,0.0,5000
N,78.26709631220909,5000
VB,76.19436504695794,5000
PUNCT,0.0,5000
P,89.90825688073394,5000
PRO,92.73840769903762,5000
D,81.8096135721018,5000
ADV,76.24190064794817,5000
CONJ,95.43973941368078,5000
ADJ,57.01624815361891,5000
C,91.6267942583732,5000
Q,88.96103896103897,5000
PRO$,93.44262295081968,5000
NUM,74.26470588235294,5000
XX,0.0,5000
NEG,100.0,5000
PART,51.16279069767442,5000
WH,74.07407407407408,5000
INTJ,50.0,5000
start,0.0,7500
stop,0.0,7500
N,79.7453430794624,7500
VB,79.48094079480941,7500
PUNCT,0.0,7500
P,87.03265499290109,7500
PRO,92.67359212684528,7500
D,84.55743879472693,7500
ADV,76.69376693766937,7500
CONJ,93.71584699453553,7500
ADJ,62.62425447316103,7500
C,93.66715758468337,7500
PRO$,96.13899613899612,7500
Q,89.24050632911393,7500
NUM,80.61224489795919,7500
XX,0.0,7500
NEG,98.30508474576273,7500
PART,64.0,7500
WH,81.25,7500
INTJ,82.35294117647058,7500
start,0.0,10000
stop,0.0,10000
N,84.4719414430115,10000
VB,81.89010049176822,10000
PUNCT,0.0,10000
P,88.4870848708487,10000
PRO,93.91263940520446,10000
D,82.21288515406162,10000
ADV,80.48142333856619,10000
CONJ,95.64719358533792,10000
ADJ,62.33870967741936,10000
C,90.95238095238096,10000
PRO$,94.28989751098096,10000
Q,88.28967642526965,10000
XX,0.0,10000
NUM,85.71428571428571,10000
NEG,98.1981981981982,10000
PART,58.65384615384615,10000
WH,86.88524590163934,10000
INTJ,75.0,10000
start,0.0,25000
stop,0.0,25000
N,88.69796032411288,25000
VB,86.43657028246699,25000
PUNCT,0.0,25000
P,88.46153846153845,25000
PRO,93.1435732187612,25000
D,81.36796860399926,25000
ADV,83.26547231270358,25000
CONJ,96.29302736098852,25000
ADJ,73.048004626952,25000
C,96.27659574468083,25000
Q,92.98352654057352,25000
PRO$,98.02347127856702,25000
NUM,91.1901081916538,25000
XX,0.0,25000
NEG,99.63031423290202,25000
PART,64.51612903225806,25000
WH,91.86046511627907,25000
INTJ,88.63636363636364,25000
start,0.0,50000
stop,0.0,50000
N,91.27355098518623,50000
VB,89.59062864765717,50000
PUNCT,0.0,50000
P,88.87021338789827,50000
PRO,93.9599085633902,50000
D,84.0421563141205,50000
